Fecha,Hora,Frecuencia (MHz),Nivel (dBuV)
2026-05-04,14:42:21.935,102.327273,43.6
2026-05-04,14:42:21.935,102.4,40.0
2026-05-04,14:42:21.935,102.472727,28.1
2026-05-04,14:42:21.935,102.545455,40.9
2026-05-04,14:42:21.935,102.618182,38.9
2026-05-04,14:42:21.935,102.690909,39.8
2026-05-04,14:42:21.935,102.763636,41.4
2026-05-04,14:42:21.935,102.836364,39.4
2026-05-04,14:42:21.935,102.909091,38.3
2026-05-04,14:42:21.935,102.981818,39.8
2026-05-04,14:42:21.935,103.054545,37.7
2026-05-04,14:42:21.935,103.127273,33.9
2026-05-04,14:42:21.935,103.2,38.2
2026-05-04,14:42:21.935,103.272727,38.8
2026-05-04,14:42:21.935,103.345455,32.7
2026-05-04,14:42:21.935,103.418182,37.8
2026-05-04,14:42:21.935,103.490909,36.2
2026-05-04,14:42:21.935,103.563636,35.0
2026-05-04,14:42:21.935,103.636364,34.6
2026-05-04,14:42:21.935,103.709091,34.9
2026-05-04,14:42:21.935,103.781818,34.2
2026-05-04,14:42:21.935,103.854545,37.2
2026-05-04,14:42:21.935,103.927273,38.5
2026-05-04,14:42:21.935,104.0,12.5
2026-05-04,14:42:22.697,100.0,37.0
2026-05-04,14:42:22.697,100.072727,26.9
2026-05-04,14:42:22.697,100.145455,36.6
2026-05-04,14:42:22.697,100.218182,28.9
2026-05-04,14:42:22.697,100.290909,37.4
2026-05-04,14:42:22.697,100.363636,37.7
2026-05-04,14:42:22.697,100.436364,32.9
2026-05-04,14:42:22.697,100.509091,30.7
2026-05-04,14:42:22.697,100.581818,34.6
2026-05-04,14:42:22.697,100.654545,30.6
2026-05-04,14:42:22.697,100.727273,39.5
2026-05-04,14:42:22.697,100.8,36.7
2026-05-04,14:42:22.697,100.872727,31.6
2026-05-04,14:42:22.697,100.945455,32.4
2026-05-04,14:42:22.697,101.018182,39.1
2026-05-04,14:42:22.697,101.090909,39.1
2026-05-04,14:42:22.697,101.163636,26.8
2026-05-04,14:42:22.697,101.236364,24.0
2026-05-04,14:42:22.697,101.309091,26.2
2026-05-04,14:42:22.697,101.381818,32.6
2026-05-04,14:42:22.697,101.454545,34.1
2026-05-04,14:42:22.697,101.527273,38.6
2026-05-04,14:42:22.697,101.6,29.6
2026-05-04,14:42:22.697,101.672727,26.4
2026-05-04,14:42:22.697,101.745455,26.7
2026-05-04,14:42:22.697,101.818182,27.0
2026-05-04,14:42:22.697,101.890909,42.2
2026-05-04,14:42:22.697,101.963636,26.5
2026-05-04,14:42:22.697,102.036364,25.0
2026-05-04,14:42:22.697,102.109091,39.7
2026-05-04,14:42:22.697,102.181818,37.1
2026-05-04,14:42:22.697,102.254545,27.1
2026-05-04,14:42:22.697,102.327273,36.4
2026-05-04,14:42:22.697,102.4,37.8
2026-05-04,14:42:22.697,102.472727,40.6
2026-05-04,14:42:22.697,102.545455,28.6
2026-05-04,14:42:22.697,102.618182,37.2
2026-05-04,14:42:22.697,102.690909,40.8
2026-05-04,14:42:22.697,102.763636,40.7
2026-05-04,14:42:22.697,102.836364,40.3
2026-05-04,14:42:22.697,102.909091,36.6
2026-05-04,14:42:22.697,102.981818,23.2
2026-05-04,14:42:22.697,103.054545,39.7
2026-05-04,14:42:22.697,103.127273,40.1
2026-05-04,14:42:22.697,103.2,26.9
2026-05-04,14:42:22.697,103.272727,28.4
2026-05-04,14:42:22.697,103.345455,27.3
2026-05-04,14:42:22.697,103.418182,44.4
2026-05-04,14:42:22.697,103.490909,28.1
2026-05-04,14:42:22.697,103.563636,32.7
2026-05-04,14:42:22.697,103.636364,37.8
2026-05-04,14:42:22.697,103.709091,24.0
2026-05-04,14:42:22.697,103.781818,31.4
2026-05-04,14:42:22.697,103.854545,43.0
2026-05-04,14:42:22.697,103.927273,37.2
2026-05-04,14:42:22.697,104.0,12.9
2026-05-04,14:42:23.442,100.0,29.5
2026-05-04,14:42:23.442,100.072727,35.0
2026-05-04,14:42:23.442,100.145455,33.0
2026-05-04,14:42:23.442,100.218182,30.8
2026-05-04,14:42:23.442,100.290909,40.6
2026-05-04,14:42:23.442,100.363636,40.9
2026-05-04,14:42:23.442,100.436364,39.2
2026-05-04,14:42:23.442,100.509091,35.8
2026-05-04,14:42:23.442,100.581818,43.7
2026-05-04,14:42:23.442,100.654545,38.7
2026-05-04,14:42:23.442,100.727273,37.1
2026-05-04,14:42:23.442,100.8,40.3
2026-05-04,14:42:23.442,100.872727,41.0
2026-05-04,14:42:23.442,100.945455,39.3
2026-05-04,14:42:23.442,101.018182,38.4
2026-05-04,14:42:23.442,101.090909,40.1
2026-05-04,14:42:23.442,101.163636,42.3
2026-05-04,14:42:23.442,101.236364,40.9
2026-05-04,14:42:23.442,101.309091,39.7
2026-05-04,14:42:23.442,101.381818,31.8
2026-05-04,14:42:23.442,101.454545,42.8
2026-05-04,14:42:23.442,101.527273,39.9
2026-05-04,14:42:23.442,101.6,37.4
2026-05-04,14:42:23.442,101.672727,44.1
2026-05-04,14:42:23.442,101.745455,41.1
2026-05-04,14:42:23.442,101.818182,34.5
2026-05-04,14:42:23.442,101.890909,39.4
2026-05-04,14:42:23.442,101.963636,30.7
2026-05-04,14:42:23.442,102.036364,40.0
2026-05-04,14:42:23.442,102.109091,41.9
2026-05-04,14:42:23.442,102.181818,40.6
2026-05-04,14:42:23.442,102.254545,41.1
2026-05-04,14:42:23.442,102.327273,36.3
2026-05-04,14:42:23.442,102.4,35.0
2026-05-04,14:42:23.442,102.472727,42.1
2026-05-04,14:42:23.442,102.545455,35.9
2026-05-04,14:42:23.442,102.618182,39.3
2026-05-04,14:42:23.442,102.690909,43.3
2026-05-04,14:42:23.442,102.763636,41.1
2026-05-04,14:42:23.442,102.836364,40.9
2026-05-04,14:42:23.442,102.909091,38.8
2026-05-04,14:42:23.442,102.981818,38.7
2026-05-04,14:42:23.442,103.054545,39.9
2026-05-04,14:42:23.442,103.127273,36.9
2026-05-04,14:42:23.442,103.2,38.0
2026-05-04,14:42:23.442,103.272727,42.0
2026-05-04,14:42:23.442,103.345455,39.7
2026-05-04,14:42:23.442,103.418182,34.7
2026-05-04,14:42:23.442,103.490909,40.1
2026-05-04,14:42:23.442,103.563636,42.1
2026-05-04,14:42:23.442,103.636364,41.8
2026-05-04,14:42:23.442,103.709091,39.9
2026-05-04,14:42:23.442,103.781818,40.9
2026-05-04,14:42:23.442,103.854545,40.2
2026-05-04,14:42:23.442,103.927273,42.6
2026-05-04,14:42:23.442,104.0,11.3
2026-05-04,14:42:24.952,100.0,38.6
2026-05-04,14:42:24.952,100.111111,41.7
2026-05-04,14:42:24.952,100.222222,39.6
2026-05-04,14:42:24.952,100.333333,33.6
2026-05-04,14:42:24.952,100.444444,34.7
2026-05-04,14:42:24.952,100.555556,33.2
2026-05-04,14:42:24.952,100.666667,43.9
2026-05-04,14:42:24.952,100.777778,37.9
2026-05-04,14:42:24.952,100.888889,38.7
2026-05-04,14:42:24.952,101.0,34.4
2026-05-04,14:42:24.952,101.111111,37.5
2026-05-04,14:42:24.952,101.222222,24.4
2026-05-04,14:42:24.952,101.333333,43.0
2026-05-04,14:42:24.952,101.444444,31.8
2026-05-04,14:42:24.952,101.555556,41.2
2026-05-04,14:42:24.952,101.666667,40.5
2026-05-04,14:42:24.952,101.777778,43.8
2026-05-04,14:42:24.952,101.888889,40.7
2026-05-04,14:42:24.952,102.0,40.6
2026-05-04,14:42:24.952,102.111111,40.3
2026-05-04,14:42:24.952,102.222222,32.9
2026-05-04,14:42:24.952,102.333333,43.9
2026-05-04,14:42:24.952,102.444444,34.0
2026-05-04,14:42:24.952,102.555556,39.9
2026-05-04,14:42:24.952,102.666667,39.6
2026-05-04,14:42:24.952,102.777778,38.0
2026-05-04,14:42:24.952,102.888889,42.1
2026-05-04,14:42:24.952,103.0,35.7
2026-05-04,14:42:24.952,103.111111,41.4
2026-05-04,14:42:24.952,103.222222,41.0
2026-05-04,14:42:24.952,103.333333,39.4
2026-05-04,14:42:24.952,103.444444,41.0
2026-05-04,14:42:24.952,103.555556,35.4
2026-05-04,14:42:24.952,103.666667,42.8
2026-05-04,14:42:24.952,103.777778,33.1
2026-05-04,14:42:24.952,103.888889,37.2
2026-05-04,14:42:24.952,104.0,41.4
2026-05-04,14:42:25.709,100.0,40.6
2026-05-04,14:42:25.709,100.070175,43.0
2026-05-04,14:42:25.709,100.140351,38.0
2026-05-04,14:42:25.709,100.210526,42.6
2026-05-04,14:42:25.709,100.280702,38.3
2026-05-04,14:42:25.709,100.350877,37.1
2026-05-04,14:42:25.709,100.421053,41.0
2026-05-04,14:42:25.709,100.491228,39.1
2026-05-04,14:42:25.709,100.561404,42.1
2026-05-04,14:42:25.709,100.631579,40.1
2026-05-04,14:42:25.709,100.701754,36.2
2026-05-04,14:42:25.709,100.77193,39.2
2026-05-04,14:42:25.709,100.842105,39.7
2026-05-04,14:42:25.709,100.912281,37.5
2026-05-04,14:42:25.709,100.982456,38.3
2026-05-04,14:42:25.709,101.052632,33.0
2026-05-04,14:42:25.709,101.122807,37.1
2026-05-04,14:42:25.709,101.192982,37.1
2026-05-04,14:42:25.709,101.263158,40.9
2026-05-04,14:42:25.709,101.333333,35.4
2026-05-04,14:42:25.709,101.403509,32.7
2026-05-04,14:42:25.709,101.473684,42.1
2026-05-04,14:42:25.709,101.54386,38.4
2026-05-04,14:42:25.709,101.614035,41.4
2026-05-04,14:42:25.709,101.684211,37.7
2026-05-04,14:42:25.709,101.754386,40.5
2026-05-04,14:42:25.709,101.824561,39.6
2026-05-04,14:42:25.709,101.894737,38.0
2026-05-04,14:42:25.709,101.964912,36.1
2026-05-04,14:42:25.709,102.035088,42.5
2026-05-04,14:42:25.709,102.105263,33.7
2026-05-04,14:42:25.709,102.175439,40.8
2026-05-04,14:42:25.709,102.245614,37.7
2026-05-04,14:42:25.709,102.315789,40.0
2026-05-04,14:42:25.709,102.385965,40.4
2026-05-04,14:42:25.709,102.45614,37.5
2026-05-04,14:42:25.709,102.526316,41.4
2026-05-04,14:42:25.709,102.596491,37.7
2026-05-04,14:42:25.709,102.666667,40.4
2026-05-04,14:42:25.709,102.736842,41.2
2026-05-04,14:42:25.709,102.807018,29.9
2026-05-04,14:42:25.709,102.877193,40.1
2026-05-04,14:42:25.709,102.947368,37.7
2026-05-04,14:42:25.709,103.017544,41.5
2026-05-04,14:42:25.709,103.087719,28.2
2026-05-04,14:42:25.709,103.157895,40.4
2026-05-04,14:42:25.709,103.22807,42.1
2026-05-04,14:42:25.709,103.298246,30.3
2026-05-04,14:42:25.709,103.368421,44.7
2026-05-04,14:42:25.709,103.438596,31.4
2026-05-04,14:42:25.709,103.508772,40.1
2026-05-04,14:42:25.709,103.578947,35.8
2026-05-04,14:42:25.709,103.649123,42.7
2026-05-04,14:42:25.709,103.719298,34.2
2026-05-04,14:42:25.709,103.789474,39.8
2026-05-04,14:42:25.709,103.859649,43.7
2026-05-04,14:42:25.709,103.929825,34.5
2026-05-04,14:42:25.709,104.0,12.5
2026-05-04,14:42:26.482,100.0,36.8
2026-05-04,14:42:26.482,100.038462,36.6
2026-05-04,14:42:26.482,100.076923,43.0
2026-05-04,14:42:26.482,100.115385,26.3
2026-05-04,14:42:26.482,100.153846,42.2
2026-05-04,14:42:26.482,100.192308,36.2
2026-05-04,14:42:26.482,100.230769,31.1
2026-05-04,14:42:26.482,100.269231,40.2
2026-05-04,14:42:26.482,100.307692,40.7
2026-05-04,14:42:26.482,100.346154,39.3
2026-05-04,14:42:26.482,100.384615,28.4
2026-05-04,14:42:26.482,100.423077,43.6
2026-05-04,14:42:26.482,100.461538,38.6
2026-05-04,14:42:26.482,100.5,43.1
2026-05-04,14:42:26.482,100.538462,43.1
2026-05-04,14:42:26.482,100.576923,28.1
2026-05-04,14:42:26.482,100.615385,33.9
2026-05-04,14:42:26.482,100.653846,41.3
2026-05-04,14:42:26.482,100.692308,31.4
2026-05-04,14:42:26.482,100.730769,37.1
2026-05-04,14:42:26.482,100.769231,43.2
2026-05-04,14:42:26.482,100.807692,34.6
2026-05-04,14:42:26.482,100.846154,42.2
2026-05-04,14:42:26.482,100.884615,43.5
2026-05-04,14:42:26.482,100.923077,42.6
2026-05-04,14:42:26.482,100.961538,34.2
2026-05-04,14:42:26.482,101.0,44.5
2026-05-04,14:42:26.482,101.038462,41.9
2026-05-04,14:42:26.482,101.076923,40.8
2026-05-04,14:42:26.482,101.115385,44.8
2026-05-04,14:42:26.482,101.153846,30.4
2026-05-04,14:42:26.482,101.192308,39.1
2026-05-04,14:42:26.482,101.230769,41.3
2026-05-04,14:42:26.482,101.269231,33.3
2026-05-04,14:42:26.482,101.307692,34.3
2026-05-04,14:42:26.482,101.346154,44.0
2026-05-04,14:42:26.482,101.384615,28.7
2026-05-04,14:42:26.482,101.423077,27.2
2026-05-04,14:42:26.482,101.461538,42.5
2026-05-04,14:42:26.482,101.5,42.9
2026-05-04,14:42:26.482,101.538462,22.6
2026-05-04,14:42:26.482,101.576923,42.4
2026-05-04,14:42:26.482,101.615385,40.5
2026-05-04,14:42:26.482,101.653846,39.0
2026-05-04,14:42:26.482,101.692308,42.6
2026-05-04,14:42:26.482,101.730769,39.9
2026-05-04,14:42:26.482,101.769231,41.3
2026-05-04,14:42:26.482,101.807692,36.5
2026-05-04,14:42:26.482,101.846154,42.2
2026-05-04,14:42:26.482,101.884615,42.0
2026-05-04,14:42:26.482,101.923077,40.8
2026-05-04,14:42:26.482,101.961538,41.7
2026-05-04,14:42:26.482,102.0,36.8
2026-05-04,14:42:26.482,102.038462,41.9
2026-05-04,14:42:26.482,102.076923,41.6
2026-05-04,14:42:26.482,102.115385,36.7
2026-05-04,14:42:26.482,102.153846,41.1
2026-05-04,14:42:26.482,102.192308,10.0
2026-05-04,14:42:26.482,102.230769,10.9
2026-05-04,14:42:26.482,102.269231,10.1
2026-05-04,14:42:26.482,102.307692,9.8
2026-05-04,14:42:26.482,102.346154,24.0
2026-05-04,14:42:26.482,102.384615,11.1
2026-05-04,14:42:26.482,102.423077,12.5
2026-05-04,14:42:26.482,102.461538,9.6
2026-05-04,14:42:26.482,102.5,9.4
2026-05-04,14:42:26.482,102.538462,10.9
2026-05-04,14:42:26.482,102.576923,12.6
2026-05-04,14:42:26.482,102.615385,9.5
2026-05-04,14:42:26.482,102.653846,9.8
2026-05-04,14:42:26.482,102.692308,10.3
2026-05-04,14:42:26.482,102.730769,11.6
2026-05-04,14:42:26.482,102.769231,11.7
2026-05-04,14:42:26.482,102.807692,11.9
2026-05-04,14:42:26.482,102.846154,11.2
2026-05-04,14:42:26.482,102.884615,10.1
2026-05-04,14:42:26.482,102.923077,10.1
2026-05-04,14:42:26.482,102.961538,12.3
2026-05-04,14:42:26.482,103.0,10.3
2026-05-04,14:42:26.482,103.038462,10.6
2026-05-04,14:42:26.482,103.076923,10.9
2026-05-04,14:42:26.482,103.115385,10.5
2026-05-04,14:42:26.482,103.153846,9.4
2026-05-04,14:42:26.482,103.192308,11.3
2026-05-04,14:42:26.482,103.230769,12.0
2026-05-04,14:42:26.482,103.269231,12.4
2026-05-04,14:42:26.482,103.307692,13.0
2026-05-04,14:42:26.482,103.346154,10.8
2026-05-04,14:42:26.482,103.384615,12.1
2026-05-04,14:42:26.482,103.423077,12.4
2026-05-04,14:42:26.482,103.461538,9.8
2026-05-04,14:42:26.482,103.5,11.7
2026-05-04,14:42:26.482,103.538462,12.1
2026-05-04,14:42:26.482,103.576923,10.9
2026-05-04,14:42:26.482,103.615385,10.1
2026-05-04,14:42:26.482,103.653846,12.0
2026-05-04,14:42:26.482,103.692308,10.0
2026-05-04,14:42:26.482,103.730769,12.2
2026-05-04,14:42:26.482,103.769231,12.0
2026-05-04,14:42:26.482,103.807692,9.7
2026-05-04,14:42:26.482,103.846154,10.8
2026-05-04,14:42:26.482,103.884615,11.9
2026-05-04,14:42:26.482,103.923077,11.7
2026-05-04,14:42:26.482,103.961538,11.6
2026-05-04,14:42:26.482,104.0,10.7
2026-05-04,14:42:27.663,100.0,24.3
2026-05-04,14:42:27.663,100.5,36.4
2026-05-04,14:42:27.663,101.0,27.2
2026-05-04,14:42:27.663,101.5,36.0
2026-05-04,14:42:27.663,102.0,36.1
2026-05-04,14:42:27.663,102.5,40.7
2026-05-04,14:42:27.663,103.0,28.9
2026-05-04,14:42:27.663,103.5,31.1
2026-05-04,14:42:27.663,104.0,43.7
2026-05-04,14:42:28.448,100.0,35.7
2026-05-04,14:42:28.448,100.363636,36.6
2026-05-04,14:42:28.448,100.727273,32.9
2026-05-04,14:42:28.448,101.090909,31.2
2026-05-04,14:42:28.448,101.454545,36.7
2026-05-04,14:42:28.448,101.818182,41.6
2026-05-04,14:42:28.448,102.181818,31.4
2026-05-04,14:42:28.448,102.545455,30.4
2026-05-04,14:42:28.448,102.909091,34.6
2026-05-04,14:42:28.448,103.272727,37.3
2026-05-04,14:42:28.448,103.636364,41.8
2026-05-04,14:42:28.448,104.0,22.6
2026-05-04,14:42:29.199,100.0,35.8
2026-05-04,14:42:29.199,100.571429,39.1
2026-05-04,14:42:29.199,101.142857,37.2
2026-05-04,14:42:29.199,101.714286,43.0
2026-05-04,14:42:29.199,102.285714,39.7
2026-05-04,14:42:29.199,102.857143,38.1
2026-05-04,14:42:29.199,103.428571,40.7
2026-05-04,14:42:29.199,104.0,37.4
2026-05-04,14:42:29.970,100.0,40.4
2026-05-04,14:42:29.970,100.093023,39.1
2026-05-04,14:42:29.970,100.186047,41.5
2026-05-04,14:42:29.970,100.27907,40.6
2026-05-04,14:42:29.970,100.372093,40.7
2026-05-04,14:42:29.970,100.465116,40.6
2026-05-04,14:42:29.970,100.55814,41.2
2026-05-04,14:42:29.970,100.651163,35.1
2026-05-04,14:42:29.970,100.744186,38.2
2026-05-04,14:42:29.970,100.837209,40.6
2026-05-04,14:42:29.970,100.930233,40.1
2026-05-04,14:42:29.970,101.023256,37.6
2026-05-04,14:42:29.970,101.116279,42.2
2026-05-04,14:42:29.970,101.209302,41.7
2026-05-04,14:42:29.970,101.302326,41.7
2026-05-04,14:42:29.970,101.395349,26.0
2026-05-04,14:42:29.970,101.488372,35.0
2026-05-04,14:42:29.970,101.581395,40.6
2026-05-04,14:42:29.970,101.674419,36.6
2026-05-04,14:42:29.970,101.767442,30.1
2026-05-04,14:42:29.970,101.860465,31.9
2026-05-04,14:42:29.970,101.953488,41.3
2026-05-04,14:42:29.970,102.046512,38.4
2026-05-04,14:42:29.970,102.139535,27.9
2026-05-04,14:42:29.970,102.232558,32.9
2026-05-04,14:42:29.970,102.325581,31.5
2026-05-04,14:42:29.970,102.418605,35.4
2026-05-04,14:42:29.970,102.511628,41.0
2026-05-04,14:42:29.970,102.604651,37.9
2026-05-04,14:42:29.970,102.697674,43.4
2026-05-04,14:42:29.970,102.790698,37.6
2026-05-04,14:42:29.970,102.883721,38.0
2026-05-04,14:42:29.970,102.976744,36.2
2026-05-04,14:42:29.970,103.069767,35.9
2026-05-04,14:42:29.970,103.162791,37.8
2026-05-04,14:42:29.970,103.255814,41.5
2026-05-04,14:42:29.970,103.348837,38.5
2026-05-04,14:42:29.970,103.44186,41.9
2026-05-04,14:42:29.970,103.534884,33.1
2026-05-04,14:42:29.970,103.627907,41.4
2026-05-04,14:42:29.970,103.72093,35.8
2026-05-04,14:42:29.970,103.813953,39.9
2026-05-04,14:42:29.970,103.906977,37.6
2026-05-04,14:42:29.970,104.0,37.8
2026-05-04,14:42:30.715,100.0,36.6
2026-05-04,14:42:30.715,100.071429,37.7
2026-05-04,14:42:30.715,100.142857,36.9
2026-05-04,14:42:30.715,100.214286,35.9
2026-05-04,14:42:30.715,100.285714,27.2
2026-05-04,14:42:30.715,100.357143,33.8
2026-05-04,14:42:30.715,100.428571,30.6
2026-05-04,14:42:30.715,100.5,31.7
2026-05-04,14:42:30.715,100.571429,35.7
2026-05-04,14:42:30.715,100.642857,36.3
2026-05-04,14:42:30.715,100.714286,20.6
2026-05-04,14:42:30.715,100.785714,38.4
2026-05-04,14:42:30.715,100.857143,39.7
2026-05-04,14:42:30.715,100.928571,35.9
2026-05-04,14:42:30.715,101.0,39.9
2026-05-04,14:42:30.715,101.071429,38.7
2026-05-04,14:42:30.715,101.142857,40.2
2026-05-04,14:42:30.715,101.214286,34.9
2026-05-04,14:42:30.715,101.285714,39.7
2026-05-04,14:42:30.715,101.357143,36.7
2026-05-04,14:42:30.715,101.428571,37.0
2026-05-04,14:42:30.715,101.5,42.1
2026-05-04,14:42:30.715,101.571429,38.2
2026-05-04,14:42:30.715,101.642857,39.6
2026-05-04,14:42:30.715,101.714286,36.9
2026-05-04,14:42:30.715,101.785714,40.2
2026-05-04,14:42:30.715,101.857143,37.0
2026-05-04,14:42:30.715,101.928571,37.1
2026-05-04,14:42:30.715,102.0,35.5
2026-05-04,14:42:30.715,102.071429,41.8
2026-05-04,14:42:30.715,102.142857,38.0
2026-05-04,14:42:30.715,102.214286,39.6
2026-05-04,14:42:30.715,102.285714,34.5
2026-05-04,14:42:30.715,102.357143,40.0
2026-05-04,14:42:30.715,102.428571,37.0
2026-05-04,14:42:30.715,102.5,41.1
2026-05-04,14:42:30.715,102.571429,36.8
2026-05-04,14:42:30.715,102.642857,39.4
2026-05-04,14:42:30.715,102.714286,33.0
2026-05-04,14:42:30.715,102.785714,38.9
2026-05-04,14:42:30.715,102.857143,37.0
2026-05-04,14:42:30.715,102.928571,37.9
2026-05-04,14:42:30.715,103.0,33.7
2026-05-04,14:42:30.715,103.071429,37.0
2026-05-04,14:42:30.715,103.142857,40.8
2026-05-04,14:42:30.715,103.214286,43.3
2026-05-04,14:42:30.715,103.285714,33.0
2026-05-04,14:42:30.715,103.357143,40.2
2026-05-04,14:42:30.715,103.428571,36.0
2026-05-04,14:42:30.715,103.5,38.9
2026-05-04,14:42:30.715,103.571429,36.5
2026-05-04,14:42:30.715,103.642857,43.5
2026-05-04,14:42:30.715,103.714286,38.3
2026-05-04,14:42:30.715,103.785714,43.5
2026-05-04,14:42:30.715,103.857143,35.7
2026-05-04,14:42:30.715,103.928571,40.8
2026-05-04,14:42:30.715,104.0,11.1
2026-05-04,14:42:31.468,100.0,39.3
2026-05-04,14:42:31.468,100.074074,36.0
2026-05-04,14:42:31.468,100.148148,35.7
2026-05-04,14:42:31.468,100.222222,38.4
2026-05-04,14:42:31.468,100.296296,42.4
2026-05-04,14:42:31.468,100.37037,17.6
2026-05-04,14:42:31.468,100.444444,35.9
2026-05-04,14:42:31.468,100.518519,42.4
2026-05-04,14:42:31.468,100.592593,36.5
2026-05-04,14:42:31.468,100.666667,37.6
2026-05-04,14:42:31.468,100.740741,38.6
2026-05-04,14:42:31.468,100.814815,43.9
2026-05-04,14:42:31.468,100.888889,40.3
2026-05-04,14:42:31.468,100.962963,25.2
2026-05-04,14:42:31.468,101.037037,40.7
2026-05-04,14:42:31.468,101.111111,38.9
2026-05-04,14:42:31.468,101.185185,27.6
2026-05-04,14:42:31.468,101.259259,39.4
2026-05-04,14:42:31.468,101.333333,37.9
2026-05-04,14:42:31.468,101.407407,38.6
2026-05-04,14:42:31.468,101.481481,40.0
2026-05-04,14:42:31.468,101.555556,36.6
2026-05-04,14:42:31.468,101.62963,27.9
2026-05-04,14:42:31.468,101.703704,38.6
2026-05-04,14:42:31.468,101.777778,36.8
2026-05-04,14:42:31.468,101.851852,35.1
2026-05-04,14:42:31.468,101.925926,32.2
2026-05-04,14:42:31.468,102.0,28.7
2026-05-04,14:42:31.468,102.074074,35.8
2026-05-04,14:42:31.468,102.148148,31.9
2026-05-04,14:42:31.468,102.222222,34.4
2026-05-04,14:42:31.468,102.296296,27.1
2026-05-04,14:42:31.468,102.37037,38.0
2026-05-04,14:42:31.468,102.444444,40.7
2026-05-04,14:42:31.468,102.518519,32.6
2026-05-04,14:42:31.468,102.592593,34.9
2026-05-04,14:42:31.468,102.666667,35.3
2026-05-04,14:42:31.468,102.740741,41.7
2026-05-04,14:42:31.468,102.814815,39.1
2026-05-04,14:42:31.468,102.888889,22.9
2026-05-04,14:42:31.468,102.962963,43.0
2026-05-04,14:42:31.468,103.037037,40.0
2026-05-04,14:42:31.468,103.111111,39.6
2026-05-04,14:42:31.468,103.185185,28.9
2026-05-04,14:42:31.468,103.259259,36.4
2026-05-04,14:42:31.468,103.333333,32.7
2026-05-04,14:42:31.468,103.407407,34.4
2026-05-04,14:42:31.468,103.481481,42.6
2026-05-04,14:42:31.468,103.555556,33.4
2026-05-04,14:42:31.468,103.62963,31.3
2026-05-04,14:42:31.468,103.703704,24.0
2026-05-04,14:42:31.468,103.777778,39.6
2026-05-04,14:42:31.468,103.851852,38.2
2026-05-04,14:42:31.468,103.925926,43.6
2026-05-04,14:42:31.468,104.0,12.1
2026-05-04,14:42:32.226,100.0,31.8
2026-05-04,14:42:32.226,100.8,22.5
2026-05-04,14:42:32.226,101.6,34.0
2026-05-04,14:42:32.226,102.4,42.4
2026-05-04,14:42:32.226,103.2,33.1
2026-05-04,14:42:32.226,104.0,36.1
2026-05-04,14:42:37.828,100.0,34.3
2026-05-04,14:42:37.828,100.148148,39.0
2026-05-04,14:42:37.828,100.296296,39.7
2026-05-04,14:42:37.828,100.444444,40.3
2026-05-04,14:42:37.828,100.592593,40.7
2026-05-04,14:42:37.828,100.740741,36.0
2026-05-04,14:42:37.828,100.888889,35.6
2026-05-04,14:42:37.828,101.037037,38.9
2026-05-04,14:42:37.828,101.185185,39.5
2026-05-04,14:42:37.828,101.333333,39.9
2026-05-04,14:42:37.828,101.481481,38.3
2026-05-04,14:42:37.828,101.62963,40.7
2026-05-04,14:42:37.828,101.777778,37.6
2026-05-04,14:42:37.828,101.925926,40.5
2026-05-04,14:42:37.828,102.074074,33.5
2026-05-04,14:42:37.828,102.222222,29.2
2026-05-04,14:42:37.828,102.37037,36.8
2026-05-04,14:42:37.828,102.518519,35.6
2026-05-04,14:42:37.828,102.666667,37.2
2026-05-04,14:42:37.828,102.814815,39.4
2026-05-04,14:42:37.828,102.962963,39.9
2026-05-04,14:42:37.828,103.111111,33.7
2026-05-04,14:42:37.828,103.259259,40.1
2026-05-04,14:42:37.828,103.407407,39.4
2026-05-04,14:42:37.828,103.555556,42.2
2026-05-04,14:42:37.828,103.703704,40.5
2026-05-04,14:42:37.828,103.851852,36.1
2026-05-04,14:42:37.828,104.0,36.4
2026-05-04,14:42:38.562,100.0,36.3
2026-05-04,14:42:38.562,100.190476,42.1
2026-05-04,14:42:38.562,100.380952,43.0
2026-05-04,14:42:38.562,100.571429,31.8
2026-05-04,14:42:38.562,100.761905,42.1
2026-05-04,14:42:38.562,100.952381,40.7
2026-05-04,14:42:38.562,101.142857,25.6
2026-05-04,14:42:38.562,101.333333,27.0
2026-05-04,14:42:38.562,101.52381,38.3
2026-05-04,14:42:38.562,101.714286,37.6
2026-05-04,14:42:38.562,101.904762,38.6
2026-05-04,14:42:38.562,102.095238,21.8
2026-05-04,14:42:38.562,102.285714,41.0
2026-05-04,14:42:38.562,102.47619,33.8
2026-05-04,14:42:38.562,102.666667,28.7
2026-05-04,14:42:38.562,102.857143,35.4
2026-05-04,14:42:38.562,103.047619,36.7
2026-05-04,14:42:38.562,103.238095,37.4
2026-05-04,14:42:38.562,103.428571,40.9
2026-05-04,14:42:38.562,103.619048,39.6
2026-05-04,14:42:38.562,103.809524,36.7
2026-05-04,14:42:38.562,104.0,37.5
2026-05-04,14:42:39.319,100.0,33.7
2026-05-04,14:42:39.319,100.444444,22.9
2026-05-04,14:42:39.319,100.888889,21.4
2026-05-04,14:42:39.319,101.333333,31.2
2026-05-04,14:42:39.319,101.777778,39.6
2026-05-04,14:42:39.319,102.222222,38.2
2026-05-04,14:42:39.319,102.666667,40.7
